Number:0, mass:1, radius:0.01
time,x,y,z,x_,y_,z_
31.3, 0.164386, 0.834904, 0.796531, -6.15487e+08, 9.89712e+08, 2.74816e+07
31.4, 0.866049, 0.956304, 0.929905, -6.15491e+08, 9.89704e+08, 2.74819e+07
31.5, 0.915362, 0.932449, 0.0854632, -6.15491e+08, 9.89704e+08, 2.74819e+07
31.6, 0.0219887, 0.69189, 0.944084, -6.15491e+08, 9.89704e+08, 2.74819e+07
31.7, 0.0537396, 0.383201, 0.600695, -6.15491e+08, 9.89704e+08, 2.74819e+07
31.8, 0.810877, 0.164019, 0.542794, -6.15493e+08, 9.89707e+08, 2.74769e+07
31.9, 0.600675, 0.491365, 0.336021, -6.15492e+08, 9.8971e+08, 2.74784e+07
32, 0.683023, 0.489114, 0.15666, -6.15311e+08, 9.91048e+08, 2.73276e+07
32.1, 0.69673, 0.826128, 0.957562, -6.15312e+08, 9.91048e+08, 2.73272e+07
32.2, 0.533769, 0.1804, 0.430691, -6.15312e+08, 9.91048e+08, 2.73277e+07
32.3, 0.835392, 0.446378, 0.437171, -6.15312e+08, 9.91048e+08, 2.73277e+07
32.4, 0.390647, 0.561282, 0.328463, -6.15312e+08, 9.91048e+08, 2.73277e+07
32.5, 0.0184728, 0.748756, 0.19299, -6.15312e+08, 9.91048e+08, 2.73277e+07
32.6, 0.0337101, 0.441739, 0.75729, -6.15312e+08, 9.91048e+08, 2.73277e+07
32.7, 0.0482922, 0.138716, 0.343106, -6.15312e+08, 9.91048e+08, 2.73277e+07
32.8, 0.19257, 0.77113, 0.69683, -6.15312e+08, 9.91048e+08, 2.73281e+07
32.9, 0.570513, 0.570105, 0.154729, -6.15313e+08, 9.91043e+08, 2.73299e+07
33, 0.704413, 0.589268, 0.44269, -6.15313e+08, 9.91043e+08, 2.73299e+07
33.1, 0.828418, 0.358978, 0.125936, -6.15365e+08, 9.9101e+08, 2.73454e+07
33.2, 0.804539, 0.105773, 0.743541, -6.15367e+08, 9.9101e+08, 2.73439e+07
33.3, 0.89912, 0.913164, 0.551227, -6.15367e+08, 9.9101e+08, 2.73439e+07
33.4, 0.656018, 0.959433, 0.473581, -6.15367e+08, 9.9101e+08, 2.73439e+07
33.5, 0.919183, 0.162396, 0.169502, -6.15367e+08, 9.91011e+08, 2.73435e+07
33.6, 0.678535, 0.270906, 0.0683218, -6.15354e+08, 9.91066e+08, 2.72247e+07
33.7, 0.149517, 0.222204, 0.425891, 9.01591e+12, -8.40795e+12, 3.06458e+13
33.8, 0.187151, 0.560025, 0.84573, 9.01591e+12, -8.40795e+12, 3.06458e+13
33.9, 0.221004, 0.516809, 0.644288, 9.01591e+12, -8.40795e+12, 3.06458e+13
34, 0.475282, 0.220045, 0.058365, 9.01591e+12, -8.40795e+12, 3.06458e+13
34.1, 0.612326, 0.0174098, 0.865125, 9.01592e+12, -8.40797e+12, 3.06458e+13
34.2, 0.848887, 0.701826, 0.891791, 9.01592e+12, -8.40797e+12, 3.06458e+13
34.3, 0.0895372, 0.74406, 0.482085, 9.01592e+12, -8.40797e+12, 3.06458e+13
34.4, 0.307293, 0.424616, 0.108805, 9.01592e+12, -8.40797e+12, 3.06458e+13
34.5, 0.226796, 0.146612, 0.874293, 9.01592e+12, -8.40797e+12, 3.06458e+13
34.6, 0.89284, 0.821946, 0.673705, 9.01592e+12, -8.40797e+12, 3.06458e+13
34.7, 0.224744, 0.880546, 0.26988, 9.01592e+12, -8.40797e+12, 3.06458e+13
34.8, 0.630843, 0.809226, 0.172435, 9.01593e+12, -8.40797e+12, 3.06458e+13
34.9, 0.0848854, 0.230663, 0.600246, 9.01593e+12, -8.40797e+12, 3.06458e+13
35, 0.576392, 0.180743, 0.464977, 9.01593e+12, -8.40797e+12, 3.06458e+13
35.1, 0.971545, 0.109024, 0.421524, 9.01593e+12, -8.40797e+12, 3.06458e+13
35.2, 0.966823, 0.814331, 0.762112, 9.01593e+12, -8.40797e+12, 3.06458e+13
35.3, 0.194469, 0.511221, 0.662406, 9.01569e+12, -8.40788e+12, 3.06463e+13
35.4, 0.843846, 0.976252, 0.316638, 9.01569e+12, -8.40788e+12, 3.06463e+13
35.5, 0.293991, 0.939801, 0.554878, 9.01569e+12, -8.40788e+12, 3.06463e+13
35.6, 0.726004, 0.903649, 0.791438, 9.01569e+12, -8.40788e+12, 3.06463e+13
35.7, 0.314721, 0.751971, 0.363574, 9.01569e+12, -8.40788e+12, 3.06463e+13
35.8, 0.70682, 0.228593, 0.623001, 9.0157e+12, -8.40788e+12, 3.06463e+13
35.9, 0.146306, 0.890885, 0.797268, 9.01562e+12, -8.40787e+12, 3.06464e+13
36, 0.265431, 0.243987, 0.964936, 9.01562e+12, -8.40787e+12, 3.06464e+13
36.1, 0.617141, 0.930803, 0.558853, 9.01562e+12, -8.40787e+12, 3.06464e+13
36.2, 0.0183018, 0.518821, 0.138237, 9.01562e+12, -8.40787e+12, 3.06464e+13
36.3, 0.934144, 0.323023, 0.349903, 9.01562e+12, -8.40787e+12, 3.06464e+13
36.4, 0.450013, 0.330393, 0.923359, 9.01562e+12, -8.40787e+12, 3.06464e+13
36.5, 0.775359, 0.496106, 0.194472, 9.01562e+12, -8.40787e+12, 3.06464e+13
36.6, 0.903774, 0.25649, 0.0193202, 9.01562e+12, -8.40787e+12, 3.06464e+13
36.7, 0.70034, 0.685872, 0.978054, 9.01562e+12, -8.40787e+12, 3.06464e+13
36.8, 0.433197, 0.213115, 0.756492, 9.01562e+12, -8.40787e+12, 3.06464e+13
36.9, 0.385485, 0.0449078, 0.499191, 9.01562e+12, -8.40787e+12, 3.06464e+13
37, 0.984226, 0.741894, 0.680854, 9.01562e+12, -8.40787e+12, 3.06464e+13
37.1, 0.0412937, 0.129759, 0.873462, 9.01562e+12, -8.40787e+12, 3.06464e+13
37.2, 0.863275, 0.637865, 0.72488, 9.01562e+12, -8.40787e+12, 3.06464e+13
37.3, 0.640794, 0.721073, 0.476082, 9.01562e+12, -8.40787e+12, 3.06464e+13
37.4, 0.403991, 0.727822, 0.339161, 9.01562e+12, -8.40787e+12, 3.06464e+13
37.5, 0.776195, 0.892361, 0.883579, 9.01562e+12, -8.40787e+12, 3.06464e+13
37.6, 0.253179, 0.216499, 0.677212, 9.01562e+12, -8.40787e+12, 3.06464e+13
37.7, 0.397027, 0.461016, 0.771957, 9.01562e+12, -8.40787e+12, 3.06464e+13
37.8, 0.542344, 0.672665, 0.843571, 9.01562e+12, -8.40787e+12, 3.06464e+13
37.9, 0.697711, 0.881594, 0.912293, 9.01562e+12, -8.40787e+12, 3.06464e+13
38, 0.944923, 0.464322, 0.764091, 9.01562e+12, -8.40786e+12, 3.06464e+13
38.1, 0.356592, 0.178266, 0.904407, 9.01562e+12, -8.40786e+12, 3.06464e+13
38.2, 0.0631286, 0.327312, 0.246361, 9.01564e+12, -8.40782e+12, 3.06463e+13
38.3, 0.98562, 0.230808, 0.88157, 9.01564e+12, -8.40782e+12, 3.06463e+13
38.4, 0.084138, 0.848571, 0.636266, 9.01564e+12, -8.40782e+12, 3.06463e+13
38.5, 0.596769, 0.0362873, 0.113705, 9.01564e+12, -8.40782e+12, 3.06463e+13
38.6, 0.798177, 0.565705, 0.234101, 9.01564e+12, -8.40782e+12, 3.06463e+13
38.7, 0.957855, 0.748208, 0.131783, 9.01564e+12, -8.40782e+12, 3.06463e+13
38.8, 0.117366, 0.922686, 0.0112007, 9.01564e+12, -8.40782e+12, 3.06463e+13
38.9, 0.94819, 0.234123, 0.147807, 9.01564e+12, -8.40782e+12, 3.06463e+13
39, 0.380971, 0.264292, 0.78654, 9.01564e+12, -8.40782e+12, 3.06463e+13
39.1, 0.335476, 0.329213, 0.54581, 9.01564e+12, -8.40782e+12, 3.06463e+13
39.2, 0.461786, 0.303298, 0.140939, 9.01564e+12, -8.40782e+12, 3.06463e+13
39.3, 0.895714, 0.464426, 0.218, 9.01564e+12, -8.40782e+12, 3.06463e+13
39.4, 0.565128, 0.760125, 0.304392, 9.01564e+12, -8.40782e+12, 3.06463e+13
39.5, 0.357786, 0.906069, 0.052622, 9.01564e+12, -8.40782e+12, 3.06463e+13
39.6, 0.151661, 0.92801, 0.268057, 9.01564e+12, -8.40782e+12, 3.06463e+13
39.7, 0.0754562, 0.450828, 0.20825, 9.01564e+12, -8.40782e+12, 3.06463e+13
39.8, 0.09142, 0.730525, 0.192355, 9.01564e+12, -8.40782e+12, 3.06463e+13
39.9, 0.457837, 0.353146, 0.0866235, 9.01564e+12, -8.40782e+12, 3.06463e+13
40, 0.894053, 0.0742373, 0.050731, 9.01564e+12, -8.40782e+12, 3.06463e+13
40.1, 0.34212, 0.732025, 0.0142625, 9.01564e+12, -8.40782e+12, 3.06463e+13
40.2, 0.774552, 0.411844, 0.956798, 9.01564e+12, -8.40782e+12, 3.06463e+13
40.3, 0.117423, 0.316615, 0.111476, 9.01564e+12, -8.40782e+12, 3.06463e+13
40.4, 0.360457, 0.413924, 0.414134, 9.01564e+12, -8.40782e+12, 3.06463e+13
40.5, 0.601252, 0.51452, 0.724621, 9.01564e+12, -8.40782e+12, 3.06463e+13
40.6, 0.815265, 0.666122, 0.114978, 9.01564e+12, -8.40782e+12, 3.06463e+13
40.7, 0.0979946, 0.744647, 0.491672, 9.01564e+12, -8.40782e+12, 3.06463e+13
40.8, 0.420564, 0.193956, 0.53255, 9.01564e+12, -8.40782e+12, 3.06463e+13
40.9, 0.431857, 0.6832, 0.610083, 9.01564e+12, -8.40782e+12, 3.06463e+13
41, 0.739066, 0.604547, 0.963408, 9.01564e+12, -8.40782e+12, 3.06463e+13
41.1, 0.752179, 0.642716, 0.352838, 9.01564e+12, -8.40782e+12, 3.06463e+13
41.2, 0.949741, 0.398515, 0.951135, 9.01564e+12, -8.40782e+12, 3.06463e+13
41.3, 0.0558022, 0.269308, 0.694341, 9.01564e+12, -8.40782e+12, 3.06463e+13
41.4, 0.407721, 0.442269, 0.651319, 9.01564e+12, -8.40782e+12, 3.06463e+13
41.5, 0.356934, 0.296126, 0.886121, 9.01564e+12, -8.40782e+12, 3.06463e+13
41.6, 0.632285, 0.920155, 0.258283, 9.01564e+12, -8.40782e+12, 3.06463e+13
41.7, 0.263182, 0.0171332, 0.537534, 9.01564e+12, -8.40782e+12, 3.06463e+13
41.8, 0.716401, 0.0683579, 0.695531, 9.01564e+12, -8.40782e+12, 3.06463e+13
41.9, 0.234454, 0.854467, 0.307469, 9.01564e+12, -8.40782e+12, 3.06463e+13
42, 0.484093, 0.960459, 0.431157, 9.01564e+12, -8.40782e+12, 3.06463e+13
42.1, 0.924294, 0.101679, 0.364657, 9.01564e+12, -8.40782e+12, 3.06463e+13
42.2, 0.666979, 0.0376719, 0.740741, 9.01564e+12, -8.40782e+12, 3.06463e+13
42.3, 0.381655, 0.567365, 0.660232, 9.01564e+12, -8.40782e+12, 3.06463e+13
42.4, 0.460331, 0.405702, 0.864431, 9.01564e+12, -8.40782e+12, 3.06463e+13
42.5, 0.532171, 0.0265092, 0.0470173, 9.01564e+12, -8.40782e+12, 3.06463e+13
42.6, 0.624958, 0.633093, 0.226343, 9.01564e+12, -8.40782e+12, 3.06463e+13
42.7, 0.719296, 0.253451, 0.346079, 9.01564e+12, -8.40782e+12, 3.06463e+13
42.8, 0.807322, 0.806166, 0.186254, 9.01564e+12, -8.40782e+12, 3.06463e+13
42.9, 0.304863, 0.116411, 0.271856, 9.01564e+12, -8.40782e+12, 3.06463e+13
43, 0.540224, 0.465461, 0.216124, 9.01564e+12, -8.40782e+12, 3.06463e+13
43.1, 0.450812, 0.034306, 0.746154, 9.01564e+12, -8.40782e+12, 3.06463e+13
43.2, 0.946225, 0.650693, 0.0396826, 9.01564e+12, -8.40782e+12, 3.06463e+13
43.3, 0.0202051, 0.0262465, 0.656607, 9.01564e+12, -8.40782e+12, 3.06463e+13
43.4, 0.725325, 0.572342, 0.624156, 9.01564e+12, -8.40782e+12, 3.06463e+13
43.5, 0.757575, 0.131828, 0.375376, 9.01564e+12, -8.40782e+12, 3.06463e+13
43.6, 0.650342, 0.653204, 0.651171, 9.01564e+12, -8.40782e+12, 3.06463e+13
43.7, 0.630721, 0.147228, 0.885356, 9.01564e+12, -8.40782e+12, 3.06463e+13
43.8, 0.609757, 0.612106, 0.0959608, 9.01564e+12, -8.40782e+12, 3.06463e+13
43.9, 0.952521, 0.70057, 0.570643, 9.01564e+12, -8.40782e+12, 3.06463e+13
44, 0.352536, 0.168442, 0.168863, 9.01564e+12, -8.40782e+12, 3.06463e+13
44.1, 0.11064, 0.393594, 0.382551, 9.01564e+12, -8.40782e+12, 3.06463e+13
44.2, 0.958698, 0.181193, 0.0305116, 9.01564e+12, -8.40782e+12, 3.06463e+13
44.3, 0.878442, 0.0322856, 0.637403, 9.01564e+12, -8.40782e+12, 3.06463e+13
44.4, 0.925194, 0.884272, 0.597804, 9.01564e+12, -8.40782e+12, 3.06463e+13
44.5, 0.675494, 0.477846, 0.742599, 9.01564e+12, -8.40782e+12, 3.06463e+13
44.6, 0.55641, 0.707009, 0.217154, 9.01564e+12, -8.40782e+12, 3.06463e+13
44.7, 0.445778, 0.517646, 0.917891, 9.01564e+12, -8.40782e+12, 3.06463e+13
44.8, 0.873234, 0.0927959, 0.550221, 9.01564e+12, -8.40782e+12, 3.06463e+13
44.9, 0.415657, 0.736331, 0.767323, 9.01564e+12, -8.40782e+12, 3.06463e+13
45, 0.3655, 0.82142, 0.174216, 9.01564e+12, -8.40782e+12, 3.06463e+13
45.1, 0.979633, 0.91842, 0.90287, 9.01564e+12, -8.40782e+12, 3.06463e+13
45.2, 0.43936, 0.624035, 0.564651, 9.01564e+12, -8.40782e+12, 3.06463e+13
45.3, 0.865854, 0.314435, 0.181049, 9.01564e+12, -8.40782e+12, 3.06463e+13
45.4, 0.452604, 0.852732, 0.6487, 9.01564e+12, -8.40782e+12, 3.06463e+13
45.5, 0.0449392, 0.471054, 0.136741, 9.01564e+12, -8.40782e+12, 3.06463e+13
45.6, 0.118138, 0.550163, 0.0186642, 9.01564e+12, -8.40782e+12, 3.06463e+13
45.7, 0.376554, 0.725183, 0.596368, 9.01567e+12, -8.40782e+12, 3.06463e+13
45.8, 0.333846, 0.274073, 0.483769, 9.01567e+12, -8.40782e+12, 3.06463e+13
45.9, 0.385546, 0.935299, 0.638169, 9.01568e+12, -8.40782e+12, 3.06463e+13
46, 0.462326, 0.96236, 0.308499, 9.01568e+12, -8.40782e+12, 3.06463e+13
46.1, 0.686351, 0.503676, 0.0707859, 9.01568e+12, -8.40782e+12, 3.06463e+13
46.2, 0.135518, 0.934351, 0.320641, 9.01568e+12, -8.40782e+12, 3.06463e+13
46.3, 0.887286, 0.175264, 0.908322, 9.01568e+12, -8.40782e+12, 3.06463e+13
46.4, 0.67785, 0.121738, 0.542412, 9.01568e+12, -8.40782e+12, 3.06463e+13
46.5, 0.509181, 0.297369, 0.243534, 9.01568e+12, -8.40782e+12, 3.06463e+13
46.6, 0.151929, 0.304324, 0.184448, 9.01568e+12, -8.40782e+12, 3.06463e+13
46.7, 0.499858, 0.27483, 0.935447, 9.01568e+12, -8.40782e+12, 3.06463e+13
46.8, 0.94596, 0.705732, 0.988995, 9.01568e+12, -8.40782e+12, 3.06463e+13
46.9, 0.467658, 0.564814, 0.0858875, 9.01568e+12, -8.40782e+12, 3.06463e+13
47, 0.342234, 0.129599, 0.262963, 9.01568e+12, -8.40782e+12, 3.06463e+13
47.1, 0.301285, 0.612848, 0.528798, 9.01568e+12, -8.40782e+12, 3.06463e+13
47.2, 0.39143, 0.225558, 0.862455, 9.01568e+12, -8.40782e+12, 3.06463e+13
47.3, 0.461283, 0.779534, 0.711714, 9.01568e+12, -8.40782e+12, 3.06463e+13
47.4, 0.51728, 0.926657, 0.790068, 9.01568e+12, -8.40782e+12, 3.06463e+13
47.5, 0.609018, 0.0598795, 0.0661865, 9.01568e+12, -8.40782e+12, 3.06463e+13
47.6, 0.42695, 0.298084, 0.60499, 9.01568e+12, -8.40782e+12, 3.06463e+13
47.7, 0.66066, 0.128109, 0.500532, 9.01568e+12, -8.40782e+12, 3.06463e+13
47.8, 0.442497, 0.0737487, 0.487013, 9.01568e+12, -8.40782e+12, 3.06463e+13
47.9, 0.839351, 0.980129, 0.347804, 9.01568e+12, -8.40782e+12, 3.06463e+13
48, 0.217004, 0.127314, 0.359808, 9.01568e+12, -8.40782e+12, 3.06463e+13
48.1, 0.6634, 0.588809, 0.507552, 9.01568e+12, -8.40782e+12, 3.06463e+13
48.2, 0.728943, 0.294678, 0.210924, 9.01568e+12, -8.40782e+12, 3.06463e+13
48.3, 0.794802, 0.228557, 0.199247, 9.01568e+12, -8.40782e+12, 3.06463e+13
48.4, 0.35873, 0.099507, 0.641372, 9.01568e+12, -8.40782e+12, 3.06463e+13
48.5, 0.500566, 0.372369, 0.88215, 9.01568e+12, -8.40782e+12, 3.06463e+13
48.6, 0.546463, 0.415696, 0.148041, 9.01568e+12, -8.40782e+12, 3.06463e+13
48.7, 0.842225, 0.7276, 0.682072, 9.01568e+12, -8.40782e+12, 3.06463e+13
48.8, 0.461343, 0.919428, 0.638358, 9.01568e+12, -8.40783e+12, 3.06463e+13
48.9, 0.496999, 0.0324644, 0.0367756, 9.01568e+12, -8.40783e+12, 3.06463e+13
49, 0.796271, 0.046329, 0.387782, 9.01568e+12, -8.40783e+12, 3.06463e+13
49.1, 0.365104, 0.924514, 0.72024, 9.01568e+12, -8.40783e+12, 3.06463e+13
49.2, 0.969045, 0.898883, 0.85559, 9.01568e+12, -8.40783e+12, 3.06463e+13
49.3, 0.163945, 0.595559, 0.943522, 9.01568e+12, -8.40783e+12, 3.06463e+13
49.4, 0.111182, 0.347585, 0.0932946, 9.01568e+12, -8.40783e+12, 3.06463e+13
49.5, 0.488961, 0.355119, 0.534855, 9.01568e+12, -8.40783e+12, 3.06463e+13
49.6, 0.49611, 0.399233, 0.275673, 9.01568e+12, -8.40783e+12, 3.06463e+13
49.7, 0.6113, 0.642003, 0.9007, 9.01568e+12, -8.40783e+12, 3.06463e+13
49.8, 0.932092, 0.894437, 0.476829, 9.01568e+12, -8.40783e+12, 3.06463e+13
49.9, 0.161259, 0.321812, 0.626506, 9.01568e+12, -8.40783e+12, 3.06463e+13
50, 0.631177, 0.359587, 0.632476, 9.01568e+12, -8.40783e+12, 3.06463e+13
50.1, 0.688853, 0.374458, 0.972458, 9.01568e+12, -8.40783e+12, 3.06463e+13
50.2, 0.465678, 0.174885, 0.0558888, 9.01568e+12, -8.40783e+12, 3.06463e+13
50.3, 0.242503, 0.954002, 0.120044, 9.01568e+12, -8.40783e+12, 3.06463e+13
50.4, 0.265759, 0.105958, 0.445404, 9.01568e+12, -8.40783e+12, 3.06463e+13
50.5, 0.85884, 0.639079, 0.751912, 9.01568e+12, -8.40783e+12, 3.06463e+13
50.6, 0.462842, 0.737954, 0.078148, 9.01568e+12, -8.40783e+12, 3.06463e+13
50.7, 0.693246, 0.80444, 0.595196, 9.01568e+12, -8.40783e+12, 3.06463e+13
50.8, 0.401584, 0.0231431, 0.43887, 9.01568e+12, -8.40783e+12, 3.06463e+13
50.9, 0.486089, 0.938933, 0.0945779, 9.01568e+12, -8.40783e+12, 3.06463e+13
51, 0.472756, 0.0250629, 0.602799, 9.01568e+12, -8.40783e+12, 3.06463e+13
51.1, 0.237193, 0.0227531, 0.527836, 9.01568e+12, -8.40783e+12, 3.06463e+13
51.2, 0.559634, 0.0442842, 0.106571, 9.01568e+12, -8.40783e+12, 3.06463e+13
51.3, 0.65986, 0.722781, 0.730706, 9.01568e+12, -8.40783e+12, 3.06463e+13
51.4, 0.895325, 0.546405, 0.504251, 9.01568e+12, -8.40783e+12, 3.06463e+13
51.5, 0.901997, 0.766649, 0.861772, 9.01568e+12, -8.40783e+12, 3.06463e+13
51.6, 0.429866, 0.936783, 0.0944795, 9.02005e+12, -8.40465e+12, 3.06476e+13
51.7, 0.809626, 0.457748, 0.738111, 9.02006e+12, -8.40465e+12, 3.06476e+13
51.8, 0.766762, 0.951487, 0.58981, 9.02006e+12, -8.40466e+12, 3.06476e+13
51.9, 0.709082, 0.567226, 0.905263, 9.02006e+12, -8.40466e+12, 3.06476e+13
52, 0.455015, 0.867085, 0.227094, 9.02006e+12, -8.40466e+12, 3.06476e+13
52.1, 0.866751, 0.764771, 0.647383, 9.02006e+12, -8.40466e+12, 3.06476e+13
52.2, 0.10058, 0.193944, 0.0876254, 9.02006e+12, -8.40466e+12, 3.06476e+13
52.3, 0.614483, 0.423786, 0.591047, 9.02006e+12, -8.40466e+12, 3.06476e+13
52.4, 0.963538, 0.030634, 0.0132693, 9.02006e+12, -8.40466e+12, 3.06476e+13
52.5, 0.289796, 0.797169, 0.154909, 9.02006e+12, -8.40466e+12, 3.06476e+13
52.6, 0.988025, 0.774522, 0.0458235, 9.02006e+12, -8.40466e+12, 3.06476e+13
52.7, 0.425756, 0.938861, 0.987791, 9.02006e+12, -8.40466e+12, 3.06476e+13
52.8, 0.25297, 0.562756, 0.950489, 9.01797e+12, -8.40308e+12, 3.06506e+13
52.9, 0.0256291, 0.58849, 0.493385, 9.01797e+12, -8.40308e+12, 3.06506e+13
53, 0.297946, 0.918566, 0.436317, 9.01797e+12, -8.40308e+12, 3.06506e+13
53.1, 0.933077, 0.473296, 0.71212, 9.01797e+12, -8.40308e+12, 3.06506e+13
53.2, 0.746962, 0.210223, 0.670437, 9.01797e+12, -8.40308e+12, 3.06506e+13
53.3, 0.736109, 0.044367, 0.487007, 9.01797e+12, -8.40308e+12, 3.06506e+13
53.4, 0.894568, 0.302368, 0.128673, 9.01797e+12, -8.40308e+12, 3.06506e+13
53.5, 0.438788, 0.510102, 0.192637, 9.0178e+12, -8.40155e+12, 3.06519e+13
53.6, 0.54025, 0.6059, 0.890625, 9.0178e+12, -8.40155e+12, 3.06519e+13
53.7, 0.108701, 0.442961, 0.424961, 9.0178e+12, -8.40155e+12, 3.06519e+13
53.8, 0.762798, 0.187748, 0.289268, 9.0178e+12, -8.40155e+12, 3.06519e+13
53.9, 0.72643, 0.63078, 0.955551, 9.0178e+12, -8.40155e+12, 3.06519e+13
54, 0.168166, 0.0289128, 0.218976, 9.0178e+12, -8.40155e+12, 3.06519e+13
54.1, 0.536854, 0.603272, 0.334215, 9.0178e+12, -8.40155e+12, 3.06519e+13
54.2, 0.255125, 0.181117, 0.233732, 9.0178e+12, -8.40155e+12, 3.06519e+13
54.3, 0.506652, 0.955767, 0.10986, 9.0178e+12, -8.40155e+12, 3.06519e+13
54.4, 0.595407, 0.766676, 0.811857, 9.0178e+12, -8.40155e+12, 3.06519e+13
54.5, 0.693866, 0.628816, 0.606992, 9.0178e+12, -8.40155e+12, 3.06519e+13
54.6, 0.766688, 0.756286, 0.775225, 9.0178e+12, -8.40155e+12, 3.06519e+13
54.7, 0.0518152, 0.396585, 0.829316, 9.01769e+12, -8.4015e+12, 3.0652e+13
54.8, 0.757136, 0.124322, 0.433404, 9.01769e+12, -8.4015e+12, 3.0652e+13
54.9, 0.194755, 0.913629, 0.0533227, 9.01769e+12, -8.4015e+12, 3.0652e+13
55, 0.496975, 0.157281, 0.435216, 9.01769e+12, -8.4015e+12, 3.0652e+13
55.1, 0.180095, 0.512832, 0.67423, 9.01769e+12, -8.4015e+12, 3.0652e+13
55.2, 0.451333, 0.945442, 0.133147, 9.01769e+12, -8.4015e+12, 3.0652e+13
55.3, 0.863189, 0.370659, 0.656929, 9.01769e+12, -8.4015e+12, 3.0652e+13
55.4, 0.476743, 0.169104, 0.86938, 9.01769e+12, -8.4015e+12, 3.0652e+13
55.5, 0.0261691, 0.171116, 0.368148, 9.01769e+12, -8.4015e+12, 3.0652e+13
55.6, 0.117869, 0.883139, 0.598247, 9.01769e+12, -8.4015e+12, 3.0652e+13
55.7, 0.48084, 0.244592, 0.597454, 9.01769e+12, -8.4015e+12, 3.0652e+13
55.8, 0.468703, 0.647289, 0.30038, 9.01769e+12, -8.4015e+12, 3.0652e+13
55.9, 0.862454, 0.663801, 0.208003, 9.01769e+12, -8.4015e+12, 3.0652e+13
56, 0.0391802, 0.44511, 0.90269, 9.01769e+12, -8.4015e+12, 3.0652e+13
56.1, 0.764465, 0.432227, 0.220687, 9.01769e+12, -8.4015e+12, 3.0652e+13
56.2, 0.217134, 0.949948, 0.878718, 9.01769e+12, -8.4015e+12, 3.0652e+13
56.3, 0.868536, 0.652289, 0.803314, 9.01769e+12, -8.4015e+12, 3.0652e+13
56.4, 0.551247, 0.185659, 0.852924, 9.01769e+12, -8.4015e+12, 3.0652e+13
56.5, 0.632507, 0.860935, 0.600979, 9.01769e+12, -8.4015e+12, 3.0652e+13
56.6, 0.859127, 0.812694, 0.617916, -6.53868e+16, 7.96727e+16, 9.19143e+16
56.7, 0.890377, 0.770194, 0.754166, -6.53868e+16, 7.96727e+16, 9.19143e+16
56.8, 0.952877, 0.890819, 0.879166, -6.53868e+16, 7.96727e+16, 9.19143e+16
56.9, 0.301002, 0.770194, 0.024166, -6.53868e+16, 7.96727e+16, 9.19143e+16
57, 0.952877, 0.317069, 0.149166, -6.53868e+16, 7.96727e+16, 9.19143e+16
57.1, 0.754127, 0.843944, 0.274166, -6.53868e+16, 7.96727e+16, 9.19143e+16
57.2, 0.160377, 0.863944, 0.785416, -6.53868e+16, 7.96727e+16, 9.19143e+16
57.3, 0.884752, 0.346444, 0.189791, -6.53868e+16, 7.96727e+16, 9.19143e+16
57.4, 0.712877, 0.717069, 0.966666, -6.53868e+16, 7.96727e+16, 9.19143e+16
57.5, 0.712565, 0.388944, 0.242291, -6.53856e+16, 7.96733e+16, 9.19147e+16
57.6, 0.548502, 0.158944, 0.554791, -6.53856e+16, 7.96733e+16, 9.19147e+16
57.7, 0.173502, 0.951444, 0.309166, -6.53856e+16, 7.96733e+16, 9.19147e+16
57.8, 0.782877, 0.763944, 0.0591661, -6.53856e+16, 7.96733e+16, 9.19147e+16
57.9, 0.407877, 0.576444, 0.789166, -6.53856e+16, 7.96733e+16, 9.19147e+16
58, 0.0328773, 0.388944, 0.539166, -6.53856e+16, 7.96733e+16, 9.19147e+16
58.1, 0.642252, 0.205819, 0.293541, -6.53856e+16, 7.96733e+16, 9.19147e+16
58.2, 0.267252, 0.0183192, 0.0435411, -6.53856e+16, 7.96733e+16, 9.19147e+16
58.3, 0.876627, 0.826444, 0.773541, -6.53856e+16, 7.96733e+16, 9.19147e+16
58.4, 0.401315, 0.286444, 0.709166, -6.53856e+16, 7.96733e+16, 9.19147e+16
58.5, 0.366002, 0.677069, 0.431666, -6.53856e+16, 7.96733e+16, 9.19147e+16
58.6, 0.366002, 0.911444, 0.775416, -6.53856e+16, 7.96733e+16, 9.19147e+16
58.7, 0.366002, 0.161444, 0.134791, -6.53856e+16, 7.96733e+16, 9.19147e+16
58.8, 0.366002, 0.395819, 0.478541, -6.53856e+16, 7.96733e+16, 9.19147e+16
58.9, 0.178502, 0.364569, 0.384791, -6.53856e+16, 7.96733e+16, 9.19147e+16
59, 0.882565, 0.465194, 0.708541, -6.53856e+16, 7.96733e+16, 9.19147e+16
59.1, 0.488502, 0.246444, 0.0722911, -6.53856e+16, 7.96733e+16, 9.19147e+16
59.2, 0.0197523, 0.433944, 0.572291, -6.53856e+16, 7.96733e+16, 9.19147e+16
59.3, 0.884127, 0.773944, 0.494791, -6.53856e+16, 7.96733e+16, 9.19147e+16
59.4, 0.688815, 0.820819, 0.463541, -6.53856e+16, 7.96733e+16, 9.19147e+16
59.5, 0.0906898, 0.776444, 0.466041, -6.53856e+16, 7.96733e+16, 9.19147e+16
59.6, 0.40194, 0.759569, 0.525416, -6.53856e+16, 7.96733e+16, 9.19147e+16
