t (s),V (mV),,,lnV,t,,(lnV)^2,t^2,t*lnV
616.144,11.4112,,,2.43459532924663,616.144,,5.9272544171895,379633.428736,1500.06130454334
617.144,11.4048,,,2.43403431941424,617.144,,5.92452306808636,380866.716736,1502.14967602058
618.144,11.3998,,,2.43359581138691,618.144,,5.92238857319989,382102.004736,1504.31264923395
619.145,11.3937,,,2.43306057106439,619.145,,5.91978374246818,383340.531025,1506.41728727166
620.145,11.3883,,,2.4325865125883,620.145,,5.91747714122651,384579.821025,1508.55636284907
621.145,11.3829,,,2.43211222927418,621.145,,5.91516989578503,385821.111025,1510.69435065251
622.145,11.3781,,,2.43169045518068,622.145,,5.9131184698168,387064.401025,1512.86405823838
623.145,11.3721,,,2.43116298727805,623.145,,5.91055347071075,388309.691025,1514.96705970738
624.144,11.366,,,2.43062644287493,624.144,,5.90794490480283,389555.732736,1517.06091056173
625.144,11.3611,,,2.4301952395911,625.144,,5.90584890253126,390805.020736,1519.22197285894
626.144,11.3559,,,2.42973743265438,626.144,,5.90362399164188,392056.308736,1521.36551503194
627.144,11.3504,,,2.42925298559717,627.144,,5.90127006803274,393309.596736,1523.49143439935
628.144,11.345,,,2.42877711823181,628.144,,5.89895829004639,394564.884736,1525.6217741546
629.144,11.339,,,2.4282481109897,629.144,,5.89638888852506,395822.172736,1527.71772954051
630.145,11.3333,,,2.42774529476726,630.145,,5.89394721626455,397082.721025,1529.83155877111
631.145,11.3285,,,2.42732167439537,631.145,,5.89189051098955,398344.011025,1531.99193818627
632.145,11.3223,,,2.42677423234875,632.145,,5.88923317479185,399607.301025,1534.0731971081
633.145,11.3157,,,2.42619114195322,633.145,,5.88640345729226,400872.591025,1536.13079057197
634.145,11.3114,,,2.42581106672911,634.145,,5.8845593314654,402139.881025,1538.31595891093
635.144,11.3042,,,2.4251743380778,635.144,,5.88147057007108,403407.900736,1540.33492978408
636.144,11.2999,,,2.42479387612162,636.144,,5.87962534167689,404679.188736,1542.51807553151
637.144,11.2945,,,2.42431588156519,637.144,,5.87730749360922,405952.476736,1544.63831804397
638.144,11.2885,,,2.42378450839589,638.144,,5.87473134313991,407227.764736,1546.72354132579
639.145,11.2821,,,2.42321739895516,639.145,,5.87198256259899,408506.331025,1548.78728445519
640.145,11.2766,,,2.42272978219453,640.145,,5.86961959753235,409785.621025,1550.89835642292
641.145,11.2703,,,2.42217094704079,641.145,,5.86691209668846,411066.911025,1552.96279184047
642.145,11.2657,,,2.42176271132337,642.145,,5.8649346299563,412350.201025,1555.12281626274
643.145,11.2598,,,2.42123886056446,643.145,,5.86239761990746,413635.491025,1557.20766697773
644.144,11.2548,,,2.42079470432076,644.144,,5.86024700046742,414921.492736,1559.34038401999
645.145,11.2493,,,2.42030590449232,645.145,,5.85788067132041,416212.071025,1561.4482527537
646.145,11.2435,,,2.41979018389475,646.145,,5.85538453407339,417503.361025,1563.53532837267
647.145,11.2376,,,2.41926529853456,647.145,,5.85284458469353,418796.651025,1565.61544162015
648.145,11.2328,,,2.4188380698183,648.145,,5.8507776080023,420091.941025,1567.75780076238
649.145,11.2269,,,2.41831268433802,649.145,,5.84823623923014,421389.231025,1569.8355874746
650.145,11.2215,,,2.41783158099843,650.145,,5.84590955407338,422688.521025,1571.94111322823
651.144,11.2163,,,2.41736807743809,651.144,,5.84366842181674,423988.508736,1574.05471941535
652.144,11.2095,,,2.41676163305632,652.144,,5.84073679101304,425291.796736,1576.07659842788
653.145,11.2048,,,2.41634225791912,653.145,,5.83870990740565,426598.391025,1578.22186404858
654.145,11.1988,,,2.4158066297037,654.145,,5.83612167212035,427905.681025,1580.28782778753
655.145,11.1933,,,2.41531538501378,655.145,,5.83374840908425,429214.971025,1582.38179791485
656.144,11.1875,,,2.41479708360097,656.144,,5.83124495496777,430524.948736,1584.45461762228
657.145,11.1828,,,2.41437688359747,657.145,,5.82921573604985,431839.551025,1586.59569717166
658.145,11.1755,,,2.41372388222801,658.145,,5.82606297963787,433154.841025,1588.58030446896
659.145,11.1711,,,2.41333008629871,659.145,,5.82416210543455,434472.131025,1590.73445973336
660.145,11.1657,,,2.41284657925158,660.145,,5.82182861500605,435791.421025,1592.82860506003
661.144,11.1595,,,2.4122911530821,661.144,,5.81914860723818,437111.388736,1594.87182211331
662.144,11.1539,,,2.41178921253359,662.144,,5.8167272056934,438434.676736,1596.95175634384
663.145,11.1485,,,2.41130495970829,663.145,,5.81439160871379,439761.291025,1599.04482750575
664.145,11.1435,,,2.41085636827783,664.145,,5.81222842846579,441088.581025,1601.15820270988
665.145,11.1383,,,2.41038961962248,665.145,,5.80997811838381,442417.871025,1603.2586035438
666.145,11.1331,,,2.40992265301109,666.145,,5.80772719349601,443749.161025,1605.35792569007
667.145,11.128,,,2.40946445462114,667.145,,5.80551895808276,445082.451025,1607.46216357822
668.145,11.1227,,,2.40898806510529,668.145,,5.80322349781971,446417.741025,1609.55333075977
669.145,11.1168,,,2.40845747762459,669.145,,5.80066742152582,447755.031025,1611.60727886511
670.145,11.1125,,,2.40807060084002,670.145,,5.79880401863003,449094.321025,1613.75647279994
671.145,11.1051,,,2.40740446225857,671.145,,5.79559624490248,450435.611025,1615.71746782253
672.145,11.1004,,,2.40698114370504,672.145,,5.79355822615163,451778.901025,1617.84034083563
673.144,11.0955,,,2.4065396207139,673.144,,5.79143294606578,453122.844736,1619.94770644583
674.145,11.0897,,,2.40601674959872,674.145,,5.78891659934961,454471.481025,1622.00416165823
675.145,11.0847,,,2.40556577910259,675.145,,5.78674671758945,455820.771025,1624.10570793222
676.145,11.0798,,,2.40512363061471,676.145,,5.78461967854128,457172.061025,1626.21231722198
677.144,11.0742,,,2.40461807855916,677.144,,5.78218810373356,458523.996736,1628.27270418787
678.144,11.0687,,,2.4041213053169,678.144,,5.77979925067861,459879.284736,1630.34043847282
679.144,11.0632,,,2.40362428516831,679.144,,5.77740970425088,461236.572736,1632.40701152635
680.145,11.0571,,,2.40307275556386,680.145,,5.7747586685333,462597.221025,1634.43791933298
681.144,11.0521,,,2.40262045515632,681.144,,5.77258505153556,463957.148736,1636.530507307
682.144,11.0473,,,2.40218605421553,682.144,,5.77049783906756,465320.436736,1638.6368037668
683.144,11.0413,,,2.40164278753972,683.144,,5.76788807894158,466685.724736,1640.66786045104
684.144,11.0373,,,2.40128044572061,684.144,,5.76614777900016,468053.012736,1642.82160925708
685.145,11.0323,,,2.40082733373983,685.145,,5.76397188643228,469423.671025,1644.91484357517
686.145,11.0266,,,2.40031053551989,686.145,,5.76149066692778,470794.961025,1646.9610723943
687.145,11.0212,,,2.39982069071833,687.145,,5.75913934759978,472168.251025,1649.02478852364
688.145,11.0165,,,2.39939414892211,688.145,,5.75709228188164,473543.541025,1651.13108661
689.145,11.0094,,,2.39874945333683,689.145,,5.75399893988372,474920.831025,1653.08619201981
690.144,11.0049,,,2.3983406281584,690.144,,5.75203776867524,476298.740736,1655.20039447975
691.145,11.0002,,,2.39791345445127,691.145,,5.7499889350384,477681.411025,1657.30589447672
692.145,10.995,,,2.39744062400672,692.145,,5.74772154563775,479064.701025,1659.37654070313
693.144,10.9892,,,2.39691297231737,693.144,,5.74519179686328,480448.604736,1661.40584528395
694.144,10.9847,,,2.39650339549551,694.144,,5.74322852462151,481835.892736,1663.51845296284
,,,,,,,,,
,,,mean,2.57904831001162,347.144034532374,,6.66386905078976,160761.307460158,873.005116264543
,,,,,,,,,
,,,,,,k,-0.000553908832797775,,
,,,,,,dk,1.16615674895291E-06,,
